order_id,user_id,order_date,category,revenue,discount,cost
22557,167,2025-01-04,beauty,46.48,6.2,28.82
22558,4591,2026-05-05,fashion,6.37,0.19,3.51
22559,4419,2024-12-23,electronics,55.27,5.19,31.48
22560,3182,2025-04-05,sports,19.85,3.04,12.31
22561,4071,2025-03-11,beauty,32.79,4.49,15.67
22562,3126,2025-10-23,home,55.45,0.38,27.08
22563,4844,2025-03-08,electronics,4.74,0.56,2.24
22564,3690,2024-08-23,electronics,57.34,11.39,29.87
22565,2179,2025-03-23,fashion,15.8,2.6,7.26
22566,1713,2025-12-30,beauty,77.96,4.77,34.02
22567,4223,2025-07-21,sports,80.13,3.1,37.39
22568,4519,2025-01-15,sports,70.31,10.67,40.27
22569,1478,2025-08-01,beauty,108.94,15.41,57.64
22570,3177,2024-10-10,fashion,42.51,6.7,28.18
22571,4952,2025-04-26,electronics,101.15,18.43,48.11
22572,4306,2025-04-05,electronics,50.79,9.94,27.58
22573,1292,2025-08-27,home,31.93,1.4,22.15
22574,3956,2024-09-19,electronics,50.07,5.64,26.84
22575,1535,2024-12-16,electronics,17.42,3.23,10.3
22576,235,2025-05-02,sports,34.38,2.59,14.87
22577,1109,2024-10-09,electronics,70.95,8.39,34.33
22578,3724,2026-02-25,beauty,59.72,8.63,39.72
22579,4361,2025-01-11,beauty,29.77,1.68,12.8
22580,1176,2025-07-18,electronics,81.5,0.46,41.43
22581,2271,2024-12-09,electronics,52.44,1.64,25.88
22582,2507,2025-02-20,fashion,100.66,9.59,63.31
22583,2700,2025-03-30,home,108.91,9.41,75.83
22584,3928,2025-11-11,electronics,60.33,9.05,24.39
22585,1288,2024-07-24,fashion,36.5,0.22,24.48
22586,4917,2025-03-27,beauty,139.83,18.37,81.02
22587,2572,2025-02-11,beauty,49.03,0.24,21.25
22588,4326,2026-03-16,home,95.03,8.64,49.1
22589,2756,2024-10-26,electronics,57.79,2.57,23.45
22590,4017,2026-02-15,home,10.59,1.21,5.2
22591,486,2025-09-07,sports,16.39,1.18,11.41
22592,168,2025-04-03,home,20.47,1.89,9.79
22593,1906,2026-01-03,electronics,75.61,3.57,39.88
22594,3958,2024-07-18,electronics,126.53,8.71,72.8
22595,4078,2025-08-19,electronics,22.16,0.2,14.51
22596,3676,2025-12-22,beauty,103.92,11.3,69.74
22597,4463,2024-07-16,sports,40.32,5.73,19.68
22598,3819,2025-10-14,home,50.93,6.47,28.49
22599,960,2025-06-15,fashion,40.46,1.53,27.97
22600,1685,2024-07-27,sports,67.87,10.43,41.61
22601,1220,2025-04-27,sports,50.54,6.02,20.3
22602,585,2024-11-24,electronics,156.09,17.26,88.38
22603,3239,2024-12-19,sports,16.03,2.0,8.63
22604,2743,2025-04-30,electronics,13.62,0.9,9.41
22605,4367,2025-09-26,home,21.21,3.54,9.45
22606,4197,2026-04-11,home,19.7,1.06,11.01
22607,4842,2025-10-06,fashion,83.38,1.53,42.26
22608,643,2025-08-23,beauty,41.35,4.96,17.8
22609,1971,2025-06-08,beauty,49.69,1.18,21.53
22610,4010,2025-10-09,beauty,36.94,4.29,22.76
22611,3225,2025-03-18,home,64.87,9.68,26.97
22612,2299,2026-02-16,electronics,42.5,5.55,17.8
22613,1731,2024-06-29,home,64.0,8.01,42.98
22614,4431,2026-02-05,sports,59.13,3.32,25.01
22615,1308,2025-10-13,sports,31.67,1.02,18.86
22616,3896,2026-02-10,beauty,45.59,0.43,27.64
22617,1174,2025-10-23,fashion,39.96,3.06,25.25
22618,4345,2026-06-15,home,35.49,2.64,15.4
22619,3758,2026-04-11,home,99.86,9.63,42.87
22620,1308,2026-06-04,fashion,18.26,2.43,9.27
22621,3745,2025-07-29,home,56.15,3.95,36.67
22622,3267,2024-11-06,electronics,38.91,7.73,26.38
22623,3163,2024-09-21,home,142.8,14.15,97.1
22624,343,2024-08-05,beauty,76.14,13.09,49.36
22625,4195,2024-08-02,sports,24.24,1.15,13.01
22626,2430,2025-01-10,sports,63.88,4.43,41.29
22627,1840,2026-02-28,fashion,6.42,0.58,4.34
22628,4628,2024-07-22,home,12.58,2.04,7.48
22629,4995,2026-06-06,fashion,36.33,6.92,21.05
22630,2356,2024-09-19,sports,29.36,5.47,12.39
22631,2308,2026-04-19,fashion,31.2,5.89,14.33
22632,2980,2025-04-16,fashion,68.56,7.19,36.66
22633,1678,2024-12-29,fashion,62.99,10.42,36.21
22634,4665,2026-03-26,home,96.28,5.87,54.79
22635,2193,2025-07-31,sports,32.2,0.12,13.76
22636,4867,2024-09-20,beauty,44.97,7.19,26.25
22637,402,2026-05-08,home,65.26,6.96,26.88
22638,1077,2025-08-21,home,113.0,11.6,62.2
22639,4430,2026-05-27,home,33.03,1.27,21.37
22640,1748,2025-08-01,beauty,72.58,11.53,38.97
22641,744,2026-01-10,home,10.07,1.1,5.23
22642,1350,2024-06-19,beauty,6.1,0.53,2.98
22643,1972,2025-01-05,sports,24.11,0.91,10.45
22644,1987,2025-10-14,home,55.19,5.17,31.12
22645,237,2026-01-06,sports,226.48,18.86,129.01
22646,1866,2025-01-02,beauty,37.0,1.89,15.03
22647,4892,2026-04-12,electronics,13.13,0.45,7.68
22648,4963,2025-10-29,beauty,52.67,2.65,36.61
22649,2230,2024-10-31,home,25.4,1.52,10.63
22650,1808,2025-08-15,beauty,44.06,3.77,30.09
22651,2401,2025-06-18,electronics,60.07,10.95,39.55
22652,4486,2025-07-08,home,57.72,4.29,23.33
22653,1946,2026-04-30,home,85.25,13.12,34.28
22654,2881,2026-06-09,sports,21.24,2.02,12.69
22655,3004,2024-12-26,sports,51.56,8.61,30.62
22656,4099,2025-07-21,home,29.21,2.42,12.83
22657,1402,2024-11-13,beauty,22.77,3.61,14.13
22658,1969,2025-04-05,fashion,192.04,15.02,116.25
22659,3359,2025-12-25,electronics,1.38,0.09,0.77
22660,1173,2026-01-30,beauty,27.57,4.15,19.09
22661,4645,2024-11-08,beauty,32.39,1.79,18.57
22662,3341,2025-07-31,fashion,50.74,9.6,23.42
22663,512,2025-11-01,fashion,29.92,1.54,19.32
22664,3519,2024-08-04,electronics,45.49,6.8,25.05
22665,2467,2025-04-22,home,19.35,3.16,12.02
22666,1817,2025-01-10,fashion,56.22,5.32,38.65
22667,4926,2024-12-21,electronics,26.48,0.22,15.16
22668,2176,2024-10-14,electronics,64.13,2.77,28.32
22669,3596,2025-11-20,fashion,50.43,1.19,33.74
22670,1405,2024-08-05,electronics,63.7,7.12,37.28
22671,8,2024-10-03,beauty,65.62,0.68,43.93
22672,2369,2025-12-09,electronics,165.86,23.88,71.83
22673,2878,2025-04-22,home,30.19,5.62,17.02
22674,1753,2025-10-09,fashion,51.04,5.48,35.59
22675,4813,2025-11-24,fashion,13.99,2.38,9.01
22676,2336,2025-01-31,home,25.62,1.78,12.9
22677,2258,2025-12-31,home,13.59,2.62,6.57
22678,1621,2024-10-26,home,22.21,1.5,13.76
22679,3216,2025-07-26,sports,33.96,5.81,18.18
22680,1636,2025-09-02,electronics,46.81,4.36,20.62
22681,3457,2025-10-30,beauty,44.58,8.35,22.81
22682,2554,2025-11-18,sports,33.49,1.4,22.78
22683,1261,2025-11-16,electronics,25.8,2.36,11.09
22684,1495,2026-01-04,electronics,16.83,2.47,7.75
22685,3498,2025-02-09,electronics,149.44,17.43,85.01
22686,4065,2025-04-28,beauty,40.25,1.44,19.83
22687,1071,2025-02-02,fashion,138.99,19.86,82.38
22688,3565,2024-10-17,beauty,45.43,6.34,23.42
22689,2331,2024-07-02,home,30.64,2.94,15.94
22690,107,2024-12-21,fashion,42.98,1.82,19.11
22691,953,2026-04-30,beauty,54.5,3.83,24.33
22692,1390,2025-05-08,sports,197.12,24.46,135.91
22693,4825,2026-01-24,fashion,93.61,3.81,57.62
22694,1161,2025-12-24,sports,78.03,5.06,53.68
22695,2399,2024-09-25,fashion,24.95,0.91,15.18
22696,1400,2025-03-29,fashion,204.61,22.83,123.39
22697,1091,2025-12-28,electronics,14.41,2.48,6.59
22698,112,2025-12-31,sports,189.81,0.48,123.22
22699,4825,2026-04-03,electronics,139.16,1.55,94.45
22700,4292,2025-07-31,fashion,232.93,21.85,132.28
22701,2679,2025-05-16,sports,17.8,0.14,11.9
22702,2012,2024-11-29,electronics,64.79,9.51,34.73
22703,3638,2024-09-04,sports,30.81,4.03,12.49
22704,114,2025-02-11,beauty,186.2,26.33,78.81
22705,383,2026-02-10,sports,47.46,8.85,20.63
22706,4646,2024-12-28,fashion,232.15,13.39,142.85
22707,4209,2024-08-18,home,33.98,3.74,18.52
22708,3269,2025-06-09,home,122.06,7.16,73.96
22709,4587,2026-04-25,beauty,149.44,10.0,60.48
22710,2813,2024-07-17,sports,95.9,16.04,47.19
22711,1856,2026-03-16,sports,85.58,3.91,40.67
22712,3679,2025-04-15,electronics,58.29,5.5,26.05
22713,1093,2025-01-28,fashion,21.57,1.35,14.57
22714,1816,2025-10-19,fashion,88.23,14.47,54.74
22715,4937,2025-04-14,fashion,49.56,3.98,34.09
22716,336,2024-10-15,beauty,79.98,5.43,45.98
22717,2134,2025-03-18,beauty,41.93,3.16,18.46
22718,1252,2026-01-19,electronics,87.31,8.88,43.13
22719,4184,2025-04-02,sports,44.84,0.67,25.28
22720,2163,2026-01-25,beauty,24.3,3.34,9.93
22721,1080,2025-01-27,home,93.42,4.04,37.77
22722,1451,2026-04-19,fashion,51.4,8.47,31.49
22723,2948,2026-04-25,electronics,33.22,0.73,16.44
22724,4096,2024-07-18,sports,95.92,5.76,48.23
22725,4878,2024-11-07,sports,24.76,0.64,14.67
22726,4350,2025-04-25,beauty,67.75,1.55,28.19
22727,3838,2026-02-18,beauty,70.4,11.22,36.28
22728,3675,2024-12-10,beauty,55.65,3.18,34.53
22729,4491,2025-12-28,electronics,94.3,18.26,42.76
22730,4365,2025-11-22,beauty,9.01,0.31,6.22
22731,3715,2025-03-29,home,37.12,2.23,21.25
22732,3227,2025-03-07,home,130.86,3.63,73.47
22733,4313,2025-08-12,beauty,90.6,4.14,62.31
22734,1030,2025-11-28,electronics,37.2,1.06,21.22
22735,1651,2024-11-08,beauty,42.59,4.28,20.28
22736,928,2025-01-30,home,38.07,0.81,21.12
22737,4168,2024-11-11,fashion,99.18,16.88,54.18
22738,706,2026-04-19,sports,72.13,5.46,49.35
22739,286,2026-05-24,fashion,93.49,12.01,41.58
22740,21,2026-01-03,fashion,23.44,1.62,14.66
22741,4077,2024-07-04,home,13.01,1.67,8.13
22742,4195,2025-11-17,electronics,88.43,10.82,37.26
22743,2476,2024-08-20,beauty,64.03,3.82,26.42
22744,1228,2025-06-15,electronics,156.48,5.48,81.8
22745,450,2025-04-05,sports,12.46,1.87,8.51
22746,3742,2025-02-10,electronics,72.61,3.59,42.76
22747,1745,2025-05-01,home,85.35,11.03,49.78
22748,355,2026-02-21,sports,18.18,2.11,12.63
22749,4914,2025-01-19,electronics,24.68,4.8,14.81
22750,2862,2026-04-17,fashion,108.43,1.56,74.84
22751,211,2025-01-27,home,80.88,3.71,40.28
22752,2420,2025-07-19,home,168.81,26.7,107.51
22753,3164,2025-09-06,beauty,94.26,18.32,56.35
22754,2238,2026-03-10,electronics,74.6,5.39,43.56
22755,3848,2025-08-01,home,146.6,9.92,90.59
22756,160,2025-07-13,beauty,142.23,25.75,69.86
22757,537,2026-05-28,fashion,31.83,2.39,18.68
22758,3722,2026-05-30,electronics,11.44,0.62,6.19
22759,3838,2024-07-03,fashion,20.57,2.82,14.16
22760,793,2026-02-05,fashion,8.3,0.16,3.67
22761,166,2024-12-08,home,78.96,4.04,42.01
22762,3947,2026-01-04,electronics,134.41,6.23,64.99
22763,542,2024-09-08,fashion,1.98,0.24,0.83
22764,4564,2025-03-29,sports,79.0,1.41,50.78
22765,1876,2024-12-20,electronics,26.56,3.66,15.02
22766,4574,2025-08-21,electronics,104.67,9.68,67.21
22767,246,2025-12-09,sports,16.89,0.93,9.05
22768,1901,2025-07-10,beauty,33.39,5.31,17.63
22769,2353,2025-07-23,beauty,156.51,15.42,73.58
22770,3618,2024-11-01,beauty,163.16,9.13,90.71
22771,1878,2026-03-23,fashion,10.22,0.03,6.26
22772,598,2025-01-15,beauty,69.42,9.91,34.76
22773,1524,2025-02-28,fashion,6.11,1.06,3.66
22774,2538,2025-12-31,sports,54.92,4.25,25.59
22775,56,2024-09-28,home,73.81,6.61,49.55
22776,3096,2025-06-12,beauty,19.33,1.87,10.95
22777,1587,2025-10-02,electronics,52.84,1.42,30.02
22778,4685,2026-03-24,fashion,23.72,0.41,13.71
22779,3733,2025-12-09,home,45.69,3.46,31.65
22780,3556,2024-08-02,fashion,114.95,5.81,52.05
22781,3301,2025-11-21,fashion,65.34,4.65,36.25
22782,3583,2025-12-02,beauty,23.44,3.58,9.83
22783,2864,2025-03-07,sports,27.16,4.13,18.32
22784,4768,2024-07-15,beauty,89.78,10.5,37.76
22785,3672,2025-01-27,fashion,46.8,4.67,30.48
22786,1190,2025-12-01,beauty,34.47,5.07,16.79
22787,2371,2025-10-25,beauty,7.67,1.21,3.08
22788,3549,2024-07-30,sports,87.32,3.24,56.41
22789,2053,2026-04-09,beauty,4.86,0.33,2.36
22790,1404,2025-01-28,fashion,119.48,17.94,48.65
22791,4366,2024-12-18,fashion,8.95,0.38,5.01
22792,3370,2024-11-21,home,94.29,15.38,55.37
22793,4078,2026-05-28,electronics,33.4,3.75,20.24
22794,1196,2024-11-30,sports,63.25,9.38,31.57
22795,3628,2024-11-25,electronics,203.9,1.06,104.96
22796,1670,2026-01-31,home,98.06,4.92,66.62
22797,4644,2026-03-17,sports,104.2,20.53,53.69
22798,725,2025-03-18,fashion,22.92,0.55,12.86
22799,2201,2024-11-13,electronics,29.24,0.21,17.52
22800,244,2026-03-21,fashion,59.3,6.18,24.78
22801,2035,2025-07-29,sports,75.08,1.75,46.74
22802,4117,2025-01-02,electronics,67.01,12.21,41.16
22803,1079,2025-09-15,sports,37.22,6.28,16.66
22804,3597,2025-02-15,fashion,56.78,11.04,25.57
22805,2376,2026-05-03,sports,70.51,2.96,48.32
22806,1301,2025-12-18,beauty,41.72,6.94,21.47
22807,924,2024-09-18,beauty,8.61,1.63,4.77
22808,2638,2025-04-18,sports,32.74,1.57,18.63
22809,2311,2026-01-02,beauty,13.01,2.24,7.24
22810,2716,2024-12-05,electronics,37.59,5.7,25.49
22811,3698,2026-03-04,home,52.88,3.89,29.66
22812,2662,2024-10-03,sports,6.28,0.22,2.84
22813,3358,2026-03-03,electronics,20.46,2.75,12.26
22814,1928,2024-09-03,electronics,12.64,2.41,7.92
22815,1586,2024-08-24,sports,26.69,2.83,11.23
22816,4066,2024-08-28,home,93.44,2.17,63.93
22817,1532,2025-12-20,home,26.26,4.95,10.98
22818,1066,2025-09-24,home,15.74,3.06,8.15
22819,1135,2025-06-04,fashion,68.3,8.67,45.05
22820,3203,2025-07-29,electronics,41.15,2.75,18.57
22821,2820,2025-06-13,electronics,59.74,3.96,34.48
22822,3569,2025-12-28,sports,121.09,2.6,53.23
22823,798,2026-04-29,sports,168.72,22.74,93.36
22824,180,2026-02-17,beauty,29.39,4.46,14.58
22825,2948,2024-09-20,electronics,190.86,9.11,77.12
22826,4223,2025-08-12,beauty,18.27,0.31,12.01
22827,1682,2024-07-23,beauty,56.92,4.43,36.16
22828,4145,2025-09-30,home,28.12,3.93,11.56
22829,1697,2024-11-17,electronics,70.05,3.04,49.0
22830,387,2024-12-20,electronics,16.12,2.96,10.84
22831,3016,2025-09-19,home,107.71,21.01,62.43
22832,962,2024-08-26,electronics,146.16,23.88,95.58
22833,3207,2025-10-19,sports,6.51,0.47,4.03
22834,2961,2025-11-25,fashion,98.5,3.7,56.16
22835,170,2024-11-16,sports,20.02,0.19,10.04
22836,4063,2025-07-03,fashion,81.61,8.65,43.41
22837,4696,2024-12-01,beauty,54.09,1.6,33.86
22838,1670,2024-09-28,fashion,83.38,12.21,38.07
22839,539,2025-04-26,beauty,19.08,0.9,8.63
22840,4380,2025-10-29,beauty,34.83,4.78,21.27
22841,1903,2025-02-21,beauty,55.47,2.34,30.06
22842,2906,2024-12-08,home,27.9,4.65,13.89
22843,802,2024-07-16,home,45.37,5.55,25.65
22844,591,2026-05-02,electronics,121.24,18.58,61.55
22845,2801,2025-04-27,beauty,99.35,13.36,68.14
22846,2704,2026-04-10,sports,50.14,1.3,34.51
22847,2727,2024-07-12,beauty,58.61,11.4,28.06
22848,578,2025-12-29,electronics,32.97,0.41,21.0
22849,2671,2024-08-14,home,46.26,6.2,28.96
22850,461,2024-08-20,electronics,218.11,5.89,129.26
22851,1653,2026-05-30,home,111.7,13.77,50.93
22852,582,2026-01-19,home,51.38,3.44,30.06
22853,4472,2025-10-04,fashion,89.36,3.51,47.85
22854,4153,2026-01-28,electronics,85.88,15.33,53.61
22855,321,2025-07-13,fashion,53.36,6.21,23.91
22856,3333,2025-07-06,electronics,46.9,3.06,28.46
22857,3782,2026-01-26,sports,22.78,2.76,10.74
22858,2003,2025-02-25,electronics,102.61,6.23,57.08
22859,4499,2025-04-14,electronics,9.69,1.58,4.41
22860,2118,2024-08-29,home,7.64,0.48,3.16
22861,4178,2025-06-09,fashion,6.47,0.66,3.44
22862,3189,2025-07-09,electronics,92.07,8.71,58.62
22863,4445,2026-04-13,sports,56.4,4.84,38.4
22864,4657,2025-04-28,sports,28.76,2.65,11.6
22865,2696,2026-02-10,beauty,12.07,0.62,7.29
22866,451,2025-08-19,sports,88.99,10.22,53.08
22867,2251,2025-12-27,beauty,115.14,9.06,67.48
22868,3200,2026-04-18,home,27.77,3.94,16.71
22869,3634,2025-07-28,fashion,43.53,7.95,27.32
22870,1839,2026-05-09,fashion,210.98,27.01,114.16
22871,136,2024-06-22,fashion,22.05,1.18,9.51
22872,3703,2024-06-24,sports,96.73,11.13,61.98
22873,337,2026-05-24,beauty,104.91,12.92,55.03
22874,670,2024-11-06,sports,58.28,9.51,29.55
22875,3055,2024-11-25,sports,33.24,5.09,19.56
22876,1302,2026-03-15,electronics,60.91,2.16,41.89
22877,2834,2024-07-06,fashion,20.41,2.81,13.12
22878,3987,2026-03-07,electronics,8.95,0.08,5.17
22879,4118,2024-07-08,sports,28.45,5.54,14.64
22880,2192,2025-09-14,sports,46.69,4.97,25.56
22881,526,2024-09-06,fashion,92.18,2.2,45.62
22882,4497,2025-03-02,fashion,59.91,4.27,31.93
22883,4889,2026-02-10,home,129.36,9.1,53.4
22884,4993,2025-05-04,sports,155.47,19.41,68.36
22885,3319,2024-09-11,electronics,84.95,3.89,40.21
22886,1840,2025-08-16,fashion,67.78,9.52,27.27
22887,4723,2024-09-23,beauty,34.26,0.35,18.74
22888,4858,2026-03-28,sports,33.84,5.85,20.88
22889,4264,2025-09-22,electronics,83.12,5.3,37.82
22890,4115,2025-07-27,beauty,18.1,1.55,9.07
22891,2264,2026-06-03,fashion,43.66,0.61,30.38
22892,1709,2024-06-26,home,36.33,2.32,16.29
22893,504,2024-12-22,electronics,29.61,1.82,18.29
22894,4471,2025-12-02,fashion,22.72,0.66,14.71
22895,351,2025-04-05,beauty,23.08,0.79,14.76
22896,3609,2025-03-02,home,78.48,0.55,35.35
22897,4061,2025-06-17,beauty,31.26,1.91,21.24
22898,4219,2025-10-23,home,44.59,0.54,20.05
22899,1665,2025-12-13,sports,10.99,0.2,5.14
22900,4857,2025-07-07,fashion,16.95,0.71,10.51
22901,3646,2025-01-06,electronics,83.42,2.57,43.03
22902,4879,2026-01-03,beauty,35.41,1.07,22.19
22903,467,2025-01-22,electronics,95.84,14.26,46.02
22904,4690,2026-03-17,fashion,38.7,2.61,24.6
22905,2225,2025-09-21,fashion,24.87,3.14,12.47
22906,2802,2024-09-16,electronics,35.58,3.17,15.66
22907,3265,2025-12-30,home,190.93,16.66,106.25
22908,1094,2026-05-22,beauty,107.81,9.62,56.32
22909,3776,2025-05-04,home,28.64,4.98,15.74
22910,1750,2026-05-29,beauty,33.88,0.97,17.46
22911,3230,2024-06-18,electronics,79.53,4.49,44.5
22912,179,2026-05-02,beauty,105.91,7.36,54.11
22913,3323,2025-10-11,fashion,31.27,2.49,16.61
22914,1664,2025-11-26,electronics,0.55,0.01,0.26
22915,4769,2024-11-28,sports,1.64,0.29,1.0
22916,2132,2025-04-16,beauty,77.99,13.31,46.7
22917,1810,2025-03-28,sports,227.46,24.74,135.94
22918,1280,2025-10-02,sports,42.11,5.68,24.47
22919,1538,2026-02-21,sports,153.65,8.01,69.77
22920,1237,2025-03-11,electronics,10.51,2.0,6.06
22921,1614,2024-09-28,home,23.25,4.18,13.76
22922,2109,2026-05-05,sports,107.81,4.93,52.26
22923,987,2024-07-31,fashion,61.93,3.15,28.4
22924,1294,2024-08-14,sports,41.0,0.45,24.58
22925,1226,2025-02-12,beauty,20.87,1.75,9.2
22926,3691,2025-09-27,home,23.59,2.98,13.71
22927,3992,2024-08-10,home,75.95,13.93,50.97
22928,1032,2026-03-05,electronics,60.93,6.81,42.23
22929,1153,2024-09-19,electronics,67.97,9.04,27.79
22930,2737,2026-04-23,sports,148.96,27.71,87.25
22931,4344,2025-07-29,electronics,56.33,3.74,26.15
22932,1813,2025-10-25,fashion,31.58,1.16,18.66
22933,1787,2026-02-05,beauty,55.97,3.17,37.17
22934,4331,2025-09-05,home,27.74,1.93,16.6
22935,3871,2025-01-24,beauty,33.06,2.14,20.3
22936,1995,2024-09-08,beauty,5.9,0.84,3.58
22937,3694,2025-08-08,sports,27.91,5.48,11.19
22938,1361,2025-01-28,electronics,21.48,0.63,14.01
22939,3251,2024-12-08,fashion,40.07,6.1,18.7
22940,2674,2024-12-12,beauty,19.9,2.39,8.72
22941,807,2025-04-20,home,59.72,1.18,30.23
22942,4066,2025-08-01,fashion,49.56,0.33,32.13
22943,1731,2025-06-21,electronics,115.95,0.34,47.92
22944,3814,2025-03-09,electronics,24.25,3.42,11.02
22945,440,2026-03-28,home,36.09,1.96,21.32
22946,3492,2024-07-06,fashion,17.54,0.26,9.12
22947,4606,2025-09-14,electronics,89.59,14.32,57.77
22948,3830,2024-10-02,beauty,54.8,1.26,26.81
22949,1435,2026-01-24,sports,30.41,3.73,17.18
22950,3764,2025-04-28,home,5.38,0.23,2.28
22951,4246,2024-11-14,home,88.42,8.23,43.61
22952,3566,2024-10-26,home,66.48,10.85,42.63
22953,3601,2026-03-10,sports,52.3,4.63,21.17
22954,4395,2025-12-29,beauty,61.27,0.21,36.1
22955,3024,2024-10-16,electronics,95.68,2.67,62.64
22956,1498,2024-11-30,beauty,114.25,0.17,63.45
22957,3812,2025-09-30,fashion,3.81,0.57,2.6
22958,2317,2025-09-26,fashion,21.97,2.75,11.09
22959,2760,2025-07-13,sports,3.06,0.46,2.03
22960,1931,2024-10-08,electronics,2.9,0.43,1.93
22961,4527,2024-08-12,sports,7.11,0.77,3.6
22962,272,2024-12-19,fashion,34.54,1.83,15.34
22963,929,2025-06-01,home,25.43,2.42,15.48
22964,1670,2025-01-15,beauty,27.9,5.49,14.2
22965,1811,2025-03-03,electronics,3.33,0.54,2.05
22966,2511,2025-03-05,sports,58.79,11.54,38.69
22967,3632,2025-05-06,fashion,16.44,0.22,11.41
22968,4213,2024-08-14,fashion,22.05,3.96,9.32
22969,1408,2024-08-26,sports,23.64,1.97,10.52
22970,4287,2024-12-31,home,52.88,7.48,31.46
22971,2475,2026-06-11,sports,80.22,15.38,42.78
22972,2760,2024-07-14,fashion,49.11,5.49,26.35
22973,4971,2025-12-08,fashion,31.94,0.59,19.37
22974,682,2026-01-16,home,166.71,9.1,75.42
22975,1778,2026-04-12,electronics,56.46,3.36,26.95
22976,1259,2026-01-04,beauty,92.54,10.79,59.43
22977,3219,2025-01-30,fashion,34.07,3.34,19.72
22978,413,2024-09-25,home,27.96,1.11,16.66
22979,2312,2025-07-24,electronics,10.12,1.43,4.07
22980,2152,2025-08-06,sports,28.64,4.99,12.02
22981,1379,2025-04-28,fashion,55.7,9.05,26.12
22982,548,2026-06-16,electronics,65.38,11.54,36.82
22983,3562,2026-01-17,beauty,38.01,3.95,24.5
22984,1396,2024-07-19,home,98.38,10.04,53.94
22985,65,2026-03-22,beauty,12.37,0.82,7.51
22986,3386,2025-03-27,fashion,62.23,1.04,33.0
22987,4574,2025-10-18,sports,71.78,2.63,28.77
22988,1277,2024-07-02,electronics,22.99,0.3,13.12
22989,2616,2026-02-10,sports,28.15,0.89,18.06
22990,2632,2026-02-21,electronics,62.15,6.83,29.19
22991,3163,2025-03-05,electronics,25.54,0.02,14.52
22992,1180,2024-12-17,home,38.19,0.93,24.37
22993,1885,2025-07-03,beauty,14.19,0.54,5.69
22994,1237,2026-06-12,fashion,59.2,8.33,35.8
22995,4856,2025-04-19,electronics,25.97,2.76,16.66
22996,4414,2025-05-14,beauty,55.95,8.12,37.86
22997,214,2025-05-20,home,40.31,5.43,21.91
22998,2838,2026-02-20,beauty,74.95,8.44,39.67
22999,2413,2026-01-14,sports,33.73,6.37,22.13
23000,2591,2024-07-22,sports,47.07,0.04,31.37
23001,363,2025-07-24,home,12.67,2.23,5.67
23002,4605,2025-12-06,electronics,69.63,2.09,38.51
23003,3829,2024-08-29,home,26.98,1.41,16.34
23004,1902,2024-09-14,fashion,90.86,8.5,54.44
23005,1815,2026-01-16,fashion,114.57,15.66,55.83
23006,219,2024-09-24,fashion,57.51,3.5,40.08
23007,4641,2025-05-13,home,85.93,10.36,45.37
23008,3901,2026-02-12,fashion,199.81,35.7,91.09
23009,1214,2026-04-04,home,35.32,1.19,15.91
23010,3914,2024-06-29,electronics,61.71,4.44,39.61
23011,3306,2026-06-15,beauty,72.88,11.05,43.09
23012,3264,2024-07-18,home,59.18,2.4,33.49
23013,4453,2024-11-12,electronics,79.38,13.84,47.32
23014,4087,2026-04-26,fashion,14.33,1.17,6.25
23015,937,2024-07-29,beauty,9.94,0.2,5.3
23016,2468,2025-07-25,fashion,28.53,3.98,15.67
23017,2786,2026-05-04,home,43.08,1.19,29.43
23018,507,2024-11-20,fashion,109.17,18.2,46.11
23019,3920,2025-03-23,sports,62.47,8.34,39.16
23020,4447,2025-04-15,fashion,17.11,0.48,7.13
23021,2324,2025-04-21,fashion,66.54,7.61,46.08
23022,3316,2026-05-04,beauty,41.99,5.3,17.58
23023,2272,2025-09-30,beauty,14.69,0.78,7.95
23024,3618,2024-08-23,home,44.63,6.96,24.5
23025,4789,2026-03-13,beauty,36.99,6.79,19.46
23026,1109,2026-04-23,sports,83.71,1.85,56.93
23027,665,2026-01-29,beauty,35.12,5.13,14.42
23028,2290,2024-07-07,beauty,139.1,25.58,69.87
23029,4423,2025-04-12,sports,27.88,3.5,18.43
23030,3927,2024-10-13,home,69.35,13.26,29.8
