activity_id,user_id,activity_date,session_duration,pages_viewed,action_type
59606,3441,2025-03-30,50,19,view
59607,501,2025-08-04,48,13,view
59608,2370,2025-10-08,2,3,login
59609,2263,2025-09-28,24,18,add_to_cart
59610,1255,2026-03-20,24,8,view
59611,4051,2025-10-31,39,3,view
59612,1086,2025-05-01,40,4,login
59613,372,2024-09-15,37,13,view
59614,2669,2026-05-29,51,6,add_to_cart
59615,886,2026-03-06,50,19,add_to_cart
59616,2565,2025-04-16,29,10,login
59617,785,2024-07-04,42,7,view
59618,1636,2024-07-31,22,15,view
59619,44,2024-08-17,8,3,view
59620,4111,2024-11-22,20,3,view
59621,4330,2024-09-05,41,19,login
59622,3038,2024-09-14,35,8,view
59623,2183,2024-12-21,56,10,view
59624,3578,2026-03-16,15,18,view
59625,738,2026-05-25,26,18,view
59626,2239,2026-02-14,44,14,view
59627,2435,2025-11-20,33,4,add_to_cart
59628,1949,2025-10-14,42,18,login
59629,3857,2025-07-03,43,16,login
59630,1940,2025-07-10,26,17,login
59631,3109,2025-05-27,47,5,view
59632,853,2024-08-07,6,16,login
59633,3811,2026-02-28,3,11,view
59634,3756,2025-08-10,26,5,view
59635,4458,2025-06-17,41,3,add_to_cart
59636,4254,2025-11-09,19,10,login
59637,3333,2025-09-29,55,8,add_to_cart
59638,4037,2026-02-16,32,14,add_to_cart
59639,1190,2025-06-09,46,14,view
59640,3740,2025-11-15,13,5,add_to_cart
59641,138,2025-12-18,29,19,add_to_cart
59642,1367,2025-07-28,12,12,view
59643,1220,2025-10-26,9,15,login
59644,489,2026-04-05,42,13,login
59645,4939,2025-09-08,17,1,view
59646,4219,2024-10-22,29,16,login
59647,3409,2025-09-02,50,17,purchase
59648,3862,2026-04-10,40,6,login
59649,3682,2024-12-20,53,6,view
59650,4132,2024-07-31,40,11,view
59651,3257,2025-09-05,34,5,view
59652,1142,2024-07-30,47,3,login
59653,3700,2026-06-02,15,2,add_to_cart
59654,4321,2026-02-11,34,9,view
59655,596,2025-06-01,31,10,add_to_cart
59656,1861,2025-06-17,48,17,view
59657,3430,2024-10-03,4,6,login
59658,2936,2026-03-14,22,15,view
59659,1971,2025-02-19,51,1,add_to_cart
59660,4731,2025-08-20,33,5,view
59661,1940,2025-02-03,13,1,login
59662,3105,2024-07-23,9,10,login
59663,846,2026-03-11,41,19,login
59664,4245,2026-02-20,30,16,login
59665,4144,2024-07-26,49,11,login
59666,4822,2025-09-29,56,8,purchase
59667,4281,2025-10-27,39,17,view
59668,4684,2024-06-20,29,16,view
59669,3948,2026-04-12,31,10,view
59670,4180,2025-05-04,31,16,add_to_cart
59671,2018,2024-11-08,7,14,login
59672,4797,2025-10-20,36,5,view
59673,374,2025-02-28,14,12,login
59674,3067,2024-07-06,55,15,login
59675,3937,2025-09-13,58,5,login
59676,1747,2026-02-04,22,18,login
59677,3716,2025-01-13,7,8,view
59678,2978,2025-04-29,28,18,add_to_cart
59679,4447,2025-12-15,30,14,view
59680,469,2025-04-10,46,13,login
59681,4989,2025-11-15,32,6,login
59682,2585,2025-04-18,37,5,view
59683,385,2024-06-18,15,7,view
59684,1436,2025-03-02,2,19,add_to_cart
59685,2790,2026-05-03,49,11,view
59686,1639,2026-05-27,39,5,login
59687,2509,2026-04-19,11,7,purchase
59688,1295,2024-06-17,40,4,view
59689,1493,2025-05-05,34,8,add_to_cart
59690,2648,2025-07-22,16,4,add_to_cart
59691,2200,2025-08-30,51,5,view
59692,3762,2024-07-06,50,11,view
59693,1777,2026-06-13,56,17,view
59694,4000,2026-03-02,54,16,add_to_cart
59695,3376,2026-05-14,28,7,view
59696,2535,2024-11-04,18,16,view
59697,2951,2026-03-10,11,5,view
59698,3601,2025-03-25,52,10,purchase
59699,3604,2026-01-12,28,15,add_to_cart
59700,4782,2025-03-30,22,9,login
59701,610,2026-01-07,51,8,view
59702,1425,2024-10-15,23,18,login
59703,209,2026-04-16,40,14,login
59704,441,2025-07-13,7,14,login
59705,3702,2025-07-25,19,7,login
59706,1903,2026-02-02,52,16,view
59707,165,2026-01-19,46,2,view
59708,4888,2025-09-22,27,10,view
59709,215,2025-06-04,17,11,add_to_cart
59710,4609,2024-11-16,59,1,view
59711,1764,2025-06-08,18,2,view
59712,975,2025-10-24,5,9,login
59713,4467,2025-08-23,24,6,login
59714,2069,2025-01-06,39,12,view
59715,1591,2024-07-05,56,19,view
59716,759,2025-05-25,13,9,view
59717,917,2025-11-09,2,17,login
59718,677,2024-06-24,52,10,login
59719,4919,2025-01-06,24,11,login
59720,612,2026-05-03,53,12,view
59721,4578,2024-09-13,26,3,view
59722,2464,2025-09-10,18,16,view
59723,1924,2024-07-06,6,9,login
59724,1931,2024-10-28,58,2,login
59725,4856,2025-01-10,59,5,add_to_cart
59726,1981,2026-03-16,36,15,login
59727,1127,2024-09-17,3,6,login
59728,4481,2025-04-30,38,6,login
59729,309,2025-11-25,31,4,add_to_cart
59730,2345,2026-02-09,28,11,view
59731,2589,2024-09-04,10,2,login
59732,4571,2025-07-06,29,6,add_to_cart
59733,4261,2025-05-29,41,2,view
59734,576,2024-09-30,2,11,view
59735,522,2024-11-11,9,1,view
59736,2335,2025-07-08,20,3,view
59737,2827,2025-09-01,52,8,login
59738,2385,2025-10-20,8,18,login
59739,4122,2025-05-24,48,17,add_to_cart
59740,1624,2026-01-28,44,16,view
59741,3387,2024-12-10,54,10,add_to_cart
59742,4877,2024-07-10,55,12,add_to_cart
59743,1581,2025-08-31,6,5,view
59744,2015,2026-04-04,48,4,add_to_cart
59745,329,2024-06-27,37,11,purchase
59746,153,2025-02-26,34,5,login
59747,658,2026-05-16,12,3,login
59748,4162,2024-12-07,46,16,login
59749,3356,2026-03-07,16,3,login
59750,4047,2026-03-30,9,12,login
59751,941,2024-11-14,37,5,add_to_cart
59752,986,2026-01-27,4,13,view
59753,3556,2024-07-29,13,1,add_to_cart
59754,2292,2024-09-14,47,10,add_to_cart
59755,3953,2025-11-22,31,14,login
59756,2943,2025-09-17,2,11,view
59757,194,2024-10-18,19,14,view
59758,4184,2025-02-27,4,11,add_to_cart
59759,4353,2024-09-20,56,8,view
59760,2926,2026-04-05,32,10,view
59761,827,2026-04-03,38,9,view
59762,4863,2025-07-30,54,2,view
59763,1252,2025-05-14,13,17,view
59764,3437,2025-01-21,45,17,view
59765,3422,2025-05-30,57,11,purchase
59766,1450,2024-07-01,12,2,view
59767,3214,2025-01-02,41,7,add_to_cart
59768,3147,2025-07-31,10,18,login
59769,1028,2025-04-01,42,18,add_to_cart
59770,4863,2026-01-12,51,7,view
59771,4193,2026-02-09,42,14,add_to_cart
59772,3636,2025-02-17,41,15,login
59773,536,2024-07-21,38,19,login
59774,2704,2024-10-26,15,6,add_to_cart
59775,3327,2024-11-21,43,1,login
59776,2772,2024-08-18,24,18,add_to_cart
59777,4388,2024-12-25,49,17,login
59778,4054,2026-02-12,19,6,view
59779,297,2025-05-31,4,19,add_to_cart
59780,1012,2026-05-27,7,19,login
59781,2673,2026-01-22,6,15,add_to_cart
59782,1301,2026-02-05,34,19,view
59783,3715,2026-01-03,53,16,view
59784,1357,2025-01-30,57,9,view
59785,3452,2025-12-19,15,7,view
59786,4798,2025-01-12,28,1,view
59787,4419,2026-03-29,51,19,add_to_cart
59788,1417,2025-06-30,1,15,purchase
59789,697,2024-09-17,52,8,login
59790,4342,2026-04-11,33,6,view
59791,3326,2025-03-10,10,1,login
59792,4519,2026-05-26,26,16,login
59793,4067,2025-04-05,50,7,view
59794,1087,2025-03-21,18,2,login
59795,3457,2024-07-26,26,9,login
59796,239,2024-12-02,51,3,login
59797,755,2026-03-15,55,13,login
59798,3256,2025-06-18,16,17,login
59799,3876,2024-08-31,14,7,add_to_cart
59800,1158,2025-02-22,10,7,login
59801,1713,2026-01-09,34,9,add_to_cart
59802,3638,2025-12-17,20,13,view
59803,1154,2026-05-21,16,6,view
59804,4273,2024-07-10,25,19,add_to_cart
59805,2944,2024-06-24,6,4,view
59806,4752,2025-06-27,48,14,view
59807,2927,2025-01-01,1,17,view
59808,662,2025-08-20,29,1,view
59809,973,2025-07-20,20,4,login
59810,4368,2024-12-05,18,6,add_to_cart
59811,4045,2026-05-09,21,14,view
59812,1600,2025-07-17,35,12,add_to_cart
59813,4854,2024-10-09,13,3,add_to_cart
59814,4437,2025-05-20,31,11,view
59815,3256,2025-08-07,50,14,login
59816,1813,2024-10-06,19,18,add_to_cart
59817,3700,2026-03-19,22,1,view
59818,4292,2024-07-28,45,2,login
59819,2698,2024-08-18,43,14,login
59820,4014,2024-10-05,25,7,login
59821,4728,2024-07-12,15,9,login
59822,4653,2024-10-06,36,1,view
59823,1300,2025-12-25,8,10,add_to_cart
59824,2958,2026-02-18,49,4,login
59825,347,2026-05-15,53,18,login
59826,890,2024-09-07,27,1,login
59827,4997,2026-05-24,19,17,view
59828,70,2025-02-18,36,1,login
59829,500,2026-03-04,38,8,add_to_cart
59830,2875,2024-10-05,52,1,view
59831,3855,2025-04-26,43,15,view
59832,2798,2026-06-13,49,8,login
59833,3983,2026-04-12,37,2,view
59834,791,2024-10-28,33,11,login
59835,3549,2024-07-23,3,19,login
59836,4483,2025-06-26,7,9,view
59837,3976,2025-11-10,24,13,view
59838,4470,2026-06-02,48,14,add_to_cart
59839,2848,2025-11-25,44,17,view
59840,1011,2026-02-10,30,13,login
59841,689,2025-05-12,6,12,login
59842,235,2025-11-30,17,9,login
59843,931,2025-06-17,23,4,login
59844,641,2025-09-03,5,7,login
59845,1537,2025-03-26,55,2,login
59846,3974,2025-12-21,21,8,view
59847,4059,2026-03-07,37,10,add_to_cart
59848,4088,2025-07-03,50,17,view
59849,3842,2025-02-14,43,9,view
59850,1228,2025-11-25,44,3,view
59851,742,2025-06-10,47,18,add_to_cart
59852,1571,2024-09-04,8,10,view
59853,2284,2026-01-04,25,8,view
59854,3918,2026-01-24,28,11,login
59855,1872,2025-07-13,8,19,login
59856,4900,2025-05-18,16,6,view
59857,1928,2026-05-04,55,7,view
59858,1471,2025-09-24,52,15,view
59859,2989,2026-02-15,43,8,view
59860,2297,2025-05-30,58,16,login
59861,473,2024-10-03,34,17,view
59862,3324,2025-03-28,47,2,add_to_cart
59863,1066,2024-06-28,45,16,login
59864,1539,2026-03-04,29,15,view
59865,3088,2024-07-07,47,19,view
59866,2989,2025-05-20,28,14,login
59867,814,2026-04-06,42,18,add_to_cart
59868,1736,2025-09-21,41,2,login
59869,2253,2025-06-13,23,18,login
59870,2372,2024-12-23,5,10,login
59871,2631,2025-05-11,32,4,view
59872,1342,2025-03-09,40,17,view
59873,3611,2026-06-14,40,1,view
59874,2317,2026-02-18,17,6,add_to_cart
59875,4738,2025-07-20,37,19,login
59876,3787,2025-05-30,29,8,view
59877,463,2026-03-01,56,13,view
59878,2100,2025-12-25,28,10,login
59879,3400,2025-10-28,30,16,view
59880,4801,2025-12-17,5,14,purchase
59881,3928,2025-09-11,26,14,view
59882,2513,2025-01-04,45,12,add_to_cart
59883,2653,2025-09-16,36,12,view
59884,4670,2025-12-08,28,17,view
59885,3233,2024-10-08,2,4,login
59886,2612,2026-04-08,47,4,add_to_cart
59887,17,2026-05-07,51,13,view
59888,2811,2025-11-09,58,15,view
59889,632,2024-11-26,21,15,view
59890,3124,2024-09-16,7,1,view
59891,3620,2025-10-20,19,2,purchase
59892,1575,2025-03-12,17,8,login
59893,3302,2024-09-08,42,15,view
59894,1871,2024-09-09,37,1,view
59895,4143,2024-06-22,44,13,add_to_cart
59896,4325,2026-04-27,12,9,view
59897,662,2026-06-03,18,14,view
59898,1199,2025-10-20,39,19,add_to_cart
59899,2580,2025-08-23,12,9,add_to_cart
59900,407,2024-08-15,18,12,login
59901,1346,2026-03-04,9,8,login
59902,3700,2025-07-04,10,10,purchase
59903,1139,2025-07-19,12,15,add_to_cart
59904,2709,2024-11-16,9,16,view
59905,629,2024-08-15,24,5,add_to_cart
59906,3556,2024-12-10,17,17,login
59907,495,2025-02-27,18,1,login
59908,241,2026-04-03,33,7,login
59909,154,2025-06-07,57,5,login
59910,1310,2024-08-10,14,17,add_to_cart
59911,835,2026-05-21,8,7,login
59912,2985,2025-10-09,42,18,login
59913,557,2024-07-31,6,18,view
59914,4872,2025-09-18,44,6,login
59915,570,2025-12-02,37,6,purchase
59916,4612,2024-11-16,31,11,login
59917,4594,2025-12-05,25,10,view
59918,4329,2026-02-04,33,9,view
59919,4616,2025-04-30,8,1,purchase
59920,2262,2025-05-12,15,10,view
59921,2052,2025-12-26,45,12,add_to_cart
59922,2954,2024-09-09,4,6,add_to_cart
59923,3060,2025-06-26,17,12,add_to_cart
59924,1156,2025-04-30,1,17,purchase
59925,2512,2025-03-23,26,18,view
59926,2768,2025-07-14,41,18,login
59927,2243,2025-07-14,39,12,add_to_cart
59928,4623,2024-08-21,55,7,login
59929,1031,2025-07-29,25,13,login
59930,470,2026-02-13,7,18,login
59931,665,2025-07-17,21,9,view
59932,4102,2026-05-05,16,17,login
59933,18,2026-02-25,11,5,add_to_cart
59934,1863,2026-03-14,12,19,view
59935,4136,2024-12-19,39,5,view
59936,2544,2026-03-02,54,9,view
59937,4020,2025-06-12,50,8,login
59938,60,2026-03-25,45,2,view
59939,2364,2025-04-05,22,17,login
59940,1478,2024-07-02,20,10,login
59941,2055,2025-05-08,56,11,add_to_cart
59942,1556,2024-08-07,31,11,login
59943,1316,2025-11-02,58,15,view
59944,2752,2025-12-13,55,8,login
59945,820,2025-06-01,53,12,view
59946,2868,2024-08-15,30,9,add_to_cart
59947,1763,2024-09-26,38,13,login
59948,1091,2025-03-19,2,5,login
59949,3473,2025-03-08,47,12,add_to_cart
59950,323,2025-12-03,50,13,add_to_cart
59951,984,2024-07-28,56,4,view
59952,1097,2026-05-09,20,18,view
59953,1203,2025-06-01,13,16,view
59954,4435,2025-03-10,31,12,purchase
59955,2695,2025-08-10,53,12,add_to_cart
59956,2864,2025-01-08,53,17,view
59957,4178,2025-09-04,13,14,view
59958,602,2024-11-15,32,8,view
59959,3309,2025-10-02,34,19,add_to_cart
59960,804,2024-09-14,44,7,add_to_cart
59961,308,2026-03-01,52,12,view
59962,2038,2025-11-18,4,15,add_to_cart
59963,1176,2025-06-22,32,14,view
59964,2951,2025-08-06,13,14,view
59965,3630,2024-10-17,8,19,login
59966,2978,2026-03-27,51,15,add_to_cart
59967,2134,2026-03-28,34,16,view
59968,2545,2026-05-10,49,17,view
59969,2738,2025-05-07,33,11,login
59970,2910,2025-01-08,57,13,view
59971,3074,2024-07-31,55,13,login
59972,1791,2026-02-15,27,3,login
59973,2634,2025-08-14,35,10,login
59974,4983,2024-11-16,54,14,login
59975,4395,2025-01-11,36,5,login
59976,3024,2026-06-09,39,16,add_to_cart
59977,4279,2025-11-11,28,11,add_to_cart
59978,1148,2025-01-14,53,10,add_to_cart
59979,588,2025-02-09,50,6,login
59980,2250,2024-11-23,13,4,view
59981,2431,2025-01-15,21,17,view
59982,3362,2024-08-02,30,10,view
59983,2839,2024-11-05,3,12,login
59984,1671,2026-05-05,53,1,view
59985,449,2025-07-22,24,6,view
59986,4417,2025-07-26,3,7,purchase
59987,487,2025-03-03,13,1,add_to_cart
59988,2604,2025-12-02,15,14,login
59989,1927,2026-04-07,24,13,view
59990,4202,2025-02-13,30,6,view
59991,2304,2025-09-20,52,5,add_to_cart
59992,4839,2025-09-20,55,15,add_to_cart
59993,3490,2024-08-20,11,19,view
59994,4095,2024-07-29,44,3,purchase
59995,4641,2025-07-18,28,15,view
59996,1281,2025-06-05,27,16,login
59997,133,2025-06-02,22,12,view
59998,1980,2024-09-08,48,9,view
59999,2292,2025-06-30,46,18,add_to_cart
60000,3983,2025-02-14,25,6,view
60001,315,2026-03-22,36,17,view
60002,4996,2025-05-21,18,7,view
60003,2719,2025-04-05,50,17,purchase
60004,372,2026-01-02,58,16,view
60005,3283,2025-11-27,54,15,add_to_cart
60006,2324,2024-12-24,25,4,view
60007,1271,2025-02-14,15,9,view
60008,1827,2025-07-01,51,11,view
60009,4526,2025-09-10,47,17,login
60010,1762,2024-06-16,15,11,purchase
60011,3323,2026-04-01,34,8,view
60012,2800,2024-11-14,44,19,view
60013,2712,2026-03-21,6,8,add_to_cart
60014,2254,2026-01-12,46,9,view
60015,2232,2025-07-15,25,3,login
60016,683,2024-08-08,3,11,view
60017,3240,2025-08-08,54,4,view
60018,2477,2025-05-11,40,1,login
60019,4312,2026-01-27,33,9,view
60020,3848,2025-07-24,29,13,login
60021,4076,2024-11-19,28,16,view
60022,125,2024-10-19,56,1,view
60023,1823,2024-08-02,3,3,view
60024,275,2024-06-23,38,12,view
60025,4263,2025-06-14,33,10,login
60026,4622,2026-01-04,12,19,view
60027,4995,2024-11-21,21,13,add_to_cart
60028,159,2025-08-19,10,14,purchase
60029,2329,2026-01-07,47,6,login
60030,2821,2025-11-29,37,13,login
60031,2123,2025-04-17,59,2,purchase
60032,26,2025-02-26,43,6,login
60033,756,2026-05-06,46,10,login
60034,280,2025-01-27,42,8,add_to_cart
60035,3596,2024-12-14,54,5,login
60036,507,2025-05-27,4,18,add_to_cart
60037,4890,2024-06-18,49,10,view
60038,1754,2024-09-05,46,10,login
60039,4896,2024-09-19,53,7,login
60040,4071,2024-09-26,20,16,login
60041,1801,2025-04-17,40,5,login
60042,2320,2026-03-09,3,19,view
60043,1446,2025-09-21,19,12,login
60044,4546,2025-09-13,1,17,view
60045,544,2024-11-01,1,6,login
60046,2146,2025-07-28,43,16,login
60047,4596,2025-10-02,1,12,login
60048,2860,2025-06-07,25,18,login
60049,1305,2025-11-01,11,15,add_to_cart
60050,4791,2024-09-29,22,16,add_to_cart
60051,1928,2024-09-27,16,10,login
60052,4121,2025-01-05,44,3,login
60053,4232,2025-09-03,51,19,login
60054,4244,2026-05-31,25,8,add_to_cart
60055,1027,2025-05-27,12,6,add_to_cart
60056,3541,2025-04-28,15,15,add_to_cart
60057,1861,2024-08-24,19,10,purchase
60058,533,2025-10-03,13,14,view
60059,499,2026-02-11,35,16,view
60060,3152,2025-11-25,57,10,add_to_cart
60061,541,2024-12-03,8,3,login
60062,4784,2025-02-12,6,16,view
60063,1080,2026-03-11,54,15,view
60064,462,2025-08-05,4,18,login
60065,1477,2025-07-05,36,17,view
60066,3667,2025-06-19,30,13,view
60067,4953,2025-10-28,5,13,view
60068,1445,2025-11-26,56,6,add_to_cart
60069,1920,2025-04-08,10,7,view
60070,64,2024-07-19,16,12,login
60071,3628,2024-08-30,2,11,login
60072,910,2024-12-05,27,3,view
60073,937,2024-09-03,29,12,add_to_cart
60074,1808,2024-07-03,6,3,login
60075,2439,2025-12-22,58,8,login
60076,2460,2025-10-14,7,13,purchase
60077,3769,2025-08-04,15,9,view
60078,1237,2026-06-02,1,12,login
60079,4647,2025-05-14,1,18,view
60080,4995,2024-09-26,25,2,login
60081,3796,2025-01-04,24,11,add_to_cart
60082,4068,2025-03-25,29,13,login
60083,562,2024-11-16,36,14,view
60084,640,2024-08-16,25,1,view
60085,3737,2026-05-30,8,9,view
60086,2763,2024-09-19,38,15,view
60087,2001,2026-05-26,56,4,login
60088,407,2025-02-14,3,16,add_to_cart
60089,307,2026-01-22,8,5,add_to_cart
60090,3571,2025-07-03,14,19,login
60091,2725,2024-09-06,8,17,purchase
60092,893,2025-08-13,8,5,add_to_cart
60093,3854,2024-10-02,24,11,login
60094,4549,2026-02-05,47,3,view
60095,4254,2025-04-15,4,11,view
60096,4474,2025-03-03,26,11,view
60097,1661,2024-09-28,5,18,view
60098,48,2024-11-03,20,15,login
60099,789,2026-04-19,14,4,login
60100,4695,2025-06-05,31,1,add_to_cart
60101,4949,2024-09-14,27,1,login
60102,1186,2025-12-05,33,13,view
60103,137,2024-06-23,24,19,view
60104,2648,2025-04-24,28,14,login
60105,1020,2025-08-01,56,11,add_to_cart
60106,1513,2025-01-03,19,2,login
60107,1506,2025-04-29,50,12,view
60108,591,2025-05-10,4,3,login
60109,1502,2026-03-31,1,3,view
60110,466,2026-04-19,16,19,add_to_cart
60111,4055,2026-05-03,50,14,login
60112,2043,2025-05-20,59,17,purchase
60113,4326,2025-03-20,22,8,login
60114,4740,2026-04-14,25,7,login
60115,1437,2025-05-06,47,1,add_to_cart
60116,2594,2025-03-27,41,16,login
60117,886,2025-08-10,32,3,login
60118,1387,2024-12-27,49,14,add_to_cart
60119,3885,2024-07-11,34,1,view
60120,2443,2025-01-22,11,19,view
60121,2244,2024-11-05,31,3,login
60122,591,2025-10-23,41,14,view
60123,754,2025-12-22,17,19,view
60124,1859,2026-03-23,46,11,view
60125,1623,2026-06-13,16,12,login
60126,341,2025-09-08,28,4,login
60127,1699,2024-08-20,34,7,view
60128,2230,2025-10-29,19,3,view
60129,1773,2024-08-03,26,12,view
60130,203,2024-11-30,33,3,view
60131,63,2026-03-19,9,1,add_to_cart
60132,1571,2025-05-25,41,9,view
60133,2435,2025-01-09,6,5,view
60134,2888,2025-09-11,46,3,view
60135,3848,2025-06-01,12,17,add_to_cart
60136,4788,2024-11-13,55,6,add_to_cart
60137,3034,2025-05-11,25,11,view
60138,4960,2025-02-03,58,7,login
60139,2087,2025-03-25,27,7,login
60140,4092,2025-05-04,27,9,view
60141,3369,2025-07-06,26,3,login
60142,2578,2024-08-12,13,3,login
60143,108,2024-10-17,41,11,login
60144,72,2026-03-17,43,11,add_to_cart
60145,235,2024-08-16,34,4,login
60146,2601,2025-12-13,3,6,view
60147,3823,2024-10-19,5,13,login
60148,942,2025-02-03,34,7,view
60149,1277,2025-10-01,5,14,view
60150,4313,2025-08-18,38,11,view
60151,2680,2026-01-03,54,17,view
60152,4796,2026-04-07,12,5,add_to_cart
60153,1861,2025-05-28,51,9,login
60154,688,2025-05-18,46,1,view
60155,131,2025-10-26,54,15,login
60156,1276,2026-05-09,17,19,login
60157,1546,2025-02-04,2,3,view
60158,3624,2024-08-13,6,13,view
60159,2362,2025-02-20,29,12,view
60160,4933,2025-03-16,30,10,view
60161,711,2025-06-19,51,12,login
60162,3684,2026-03-21,41,13,login
60163,4968,2026-04-20,52,11,view
60164,823,2026-05-08,51,14,add_to_cart
60165,3241,2026-01-13,52,1,login
60166,2846,2026-03-13,30,7,add_to_cart
60167,4766,2025-11-17,33,8,view
60168,2675,2024-09-29,6,8,view
60169,192,2024-09-18,44,4,add_to_cart
60170,3725,2025-11-24,45,9,add_to_cart
60171,2283,2024-12-25,43,18,view
60172,2627,2026-06-03,18,16,login
60173,2124,2024-08-05,55,1,login
60174,668,2025-12-08,11,9,view
60175,4943,2025-10-11,4,8,view
60176,3752,2024-08-19,17,16,view
60177,141,2024-12-25,29,1,view
60178,2074,2025-09-11,30,12,view
60179,1122,2025-04-05,25,8,login
60180,3858,2025-07-29,9,12,purchase
60181,1700,2026-05-29,15,5,login
60182,4532,2024-12-20,42,6,view
60183,4165,2026-03-01,59,3,view
60184,4212,2025-09-17,18,7,add_to_cart
60185,1924,2026-04-23,34,15,view
60186,336,2025-12-12,10,8,view
60187,3965,2026-05-05,47,1,add_to_cart
60188,1308,2024-07-23,43,16,view
60189,127,2024-10-25,6,4,view
60190,1671,2026-02-17,21,4,login
60191,2565,2026-02-26,57,10,login
60192,2933,2025-07-10,42,5,view
60193,4569,2024-10-18,4,4,login
60194,4359,2025-09-06,14,10,view
60195,2240,2025-06-01,21,16,add_to_cart
60196,4632,2025-05-18,4,1,add_to_cart
60197,1668,2025-06-28,48,3,view
60198,3179,2025-12-31,43,1,view
60199,3393,2024-10-31,46,9,login
60200,1221,2024-11-01,53,13,login
60201,28,2026-02-07,50,4,purchase
60202,4019,2024-06-28,50,19,view
60203,979,2025-07-05,6,5,view
60204,4639,2026-03-07,45,4,login
60205,1699,2024-08-20,47,19,view
60206,220,2026-02-04,15,17,view
60207,3440,2026-06-01,50,15,add_to_cart
60208,1255,2025-10-28,59,19,view
60209,3326,2024-08-14,8,14,view
60210,3544,2024-11-30,33,15,view
60211,2368,2025-03-27,38,17,login
60212,1330,2024-07-07,23,1,login
60213,4966,2026-03-09,50,19,login
60214,2910,2025-10-27,18,13,login
60215,1296,2025-12-20,2,13,login
60216,4674,2024-12-09,3,18,view
60217,2048,2024-11-09,50,5,view
60218,4935,2025-04-27,17,8,view
60219,4506,2025-05-02,2,18,view
60220,2582,2025-07-24,27,19,login
60221,3507,2026-01-20,14,13,view
60222,2764,2026-04-13,48,12,login
60223,4530,2025-09-17,44,15,login
60224,1475,2025-01-25,49,18,login
